ImageId,EncodedPixels
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,15535 4 15924 8 16314 9 16704 9 17094 9 17484 9 17875 8
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,9311 9 9698 14 10087 16 10476 18 10866 19 11256 19 11646 19 12036 19 12426 19 12816 19 13207 18 13598 16 13989 15 14380 13 14773 8
4f949bd8d914bbfa06f40d6a0e2b5b75c38bf53dbcbafc48c97f105bee4f8fac,371 1 740 12 756 11 1129 29 1518 30 1907 31 2296 33 2685 34 3073 36 3460 38 3848 39 4237 39 4627 35 5017 32 5408 29 5800 26 6193 22 6586 18 6978 16 7370 12 7763 7 8155 2
505bc0a3928d8aef5ce441c5a611fdd32e1e8eccdc15cc3a52b88030acb50f81,77828 4 78339 7 78850 10 79362 13 79874 14 80385 15 80897 16 81409 16 81921 17 82433 18 82945 18 83457 19 83969 19 84481 19 84993 19 85505 20 86017 20 86529 20 87041 20 87553 20 88065 20 88577 19 89089 19 89601 19 90113 19 90625 18 91137 18 91649 17 92161 17 92673 17 93185 16 93697 16 94209 16 94721 16 95233 15 95745 15 96257 15 96769 15 97281 15 97793 15 98305 15 98817 15 99329 15 99841 15 100353 15 100865 15 101377 16 101890 16 102402 18 102914 19 103426 20 103938 21 104450 22 104962 24 105474 25 105986 26 106499 25 107011 26 107523 27 108035 27 108548 27 109060 27 109572 27 110084 27 110596 28 111109 27 111621 27 112133 27 112646 26 113158 26 113671 25 114183 25 114696 24 115208 23 115721 21 116233 21 116746 20 117259 19 117772 18 118284 17 118797 16 119309 16 119821 16 120334 15 120846 15 121358 15 121870 15 122382 14 122894 14 123406 14 123918 14 124430 14 124941 14 125453 13 125964 14 126475 14 126986 15 127497 16 128008 17 128519 17 129029 19 129541 19 130052 19 130563 19 131075 19 131586 20 132098 19 132611 17 133123 16 133635 15 134147 15 134659 14 135171 13 135683 12 136196 10 136708 9 137221 7 137735 2
505bc0a3928d8aef5ce441c5a611fdd32e1e8eccdc15cc3a52b88030acb50f81,124178 5 124684 14 125190 24 125697 34 126207 38 126718 39 127229 41 127739 45 128249 49 128759 52 129270 54 129781 56 130292 58 130802 61 131313 63 131825 63 132336 65 132847 66 133358 68 133869 70 134381 70 134892 72 135403 73 135914 75 136425 76 136937 76 137449 77 137960 78 138472 78 138983 79 139494 81 140006 81 140518 81 141030 81 141541 82 142053 83 142565 82 143077 82 143589 82 144101 81 144613 81 145125 81 145638 79 146150 79 146662 78 147174 78 147687 76 148200 74 148713 72 149225 72 149738 70 150251 68 150765 65 151279 60 151793 55 152306 53 152819 50 153332 46 153846 40 154359 36 154872 33 155385 30 155899 25 156423 1
505bc0a3928d8aef5ce441c5a611fdd32e1e8eccdc15cc3a52b88030acb50f81,151414 18 151924 24 152435 27 152946 29 153456 35 153966 41 154477 44 154988 46 155500 47 156010 51 156521 54 157032 56 157544 57 158055 59 158565 62 159076 64 159586 67 160098 68 160609 69 161120 71 161630 74 162141 75 162653 76 163164 77 163675 78 164186 79 164697 81 165208 82 165720 82 166231 84 166742 85 167253 87 167765 87 168276 88 168788 89 169299 90 169810 91 170321 93 170833 94 171345 95 171856 97 172367 99 172879 100 173390 102 173901 104 174413 105 174924 107 175435 109 175946 110 176458 111 176970 111 177481 113 177993 113 178505 113 179016 115 179528 116 180040 116 180551 118 181063 118 181574 119 182086 119 182597 120 183109 120 183621 120 184133 120 184645 121 185157 121 185669 121 186181 121 186692 122 187204 122 187716 123 188228 123 188740 123 189252 124 189764 124 190276 124 190788 125 191300 125 191812 125 192324 125 192836 125 193348 125 193860 125 194372 125 194884 125 195396 125 195908 125 196420 124 196932 124 197444 123 197956 122 198468 122 198980 121 199492 121 200004 120 200517 118 201029 118 201541 117 202053 116 202565 116 203077 115 203589 114 204102 113 204614 112 205127 111 205640 110 206152 110 206664 110 207177 108 207689 108 208201 108 208713 108 209225 108 209737 108 210249 108 210762 107 211274 106 211786 106 212298 105 212810 104 213323 102 213835 102 214347 101 214860 99 215372 98 215884 97 216396 96 216909 94 217421 93 217934 91 218446 90 218959 88 219472 86 219985 84 220499 82 221012 80 221525 78 222038 76 222552 73 223065 70 223578 68 224090 67 224604 64 225118 23 225145 34 225634 12 225663 26 226178 21 226693 17 227209 11
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,57097 2 57346 13 57601 14 57857 15 58113 15 58369 15 58625 16 58881 16 59137 16 59393 15 59649 15 59905 14 60161 12 60417 10 60673 9 60930 5
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,33039 5 33293 10 33549 11 33805 11 34061 12 34317 12 34573 12 34829 11 35085 10 35343 5
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,25654 7 25909 10 26165 10 26421 11 26676 13 26932 13 27188 13 27444 13 27701 12 27957 11 28213 11 28470 9 28728 6 28986 2
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,28781 7 29035 10 29290 14 29545 16 29801 17 30057 18 30313 18 30569 18 30826 17 31083 16 31339 16 31596 15 31854 12 32111 10
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,62062 11 62317 13 62571 16 62827 17 63083 18 63339 18 63595 17 63851 17 64107 16 64364 15 64623 10 64880 6
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,51834 10 52089 12 52343 15 52598 16 52853 18 53109 18 53365 18 53621 18 53877 17 54134 15 54391 13 54648 11
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,18042 9 18297 12 18551 16 18807 17 19062 19 19318 19 19574 20 19831 19 20087 19 20344 18 20601 16 20857 16 21115 12 21373 9
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,42113 11 42368 14 42623 19 42878 21 43134 23 43389 24 43645 25 43901 26 44158 25 44414 25 44671 24 44927 24 45185 21 45441 20 45700 14 45957 11
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,4266 7 4521 10 4775 14 5030 16 5285 18 5541 19 5797 20 6053 20 6309 21 6565 22 6821 22 7078 21 7335 20 7591 20 7848 19 8105 18 8362 17 8619 16 8877 14 9134 13 9395 7 9654 2
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,5315 3 5571 4 5826 6 6083 5 6339 5 6595 5 6852 4 7109 2
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,64212 5 64466 9 64720 14 64976 15 65231 16 65488 15
51c70bb8a299943b27f8b354571272692d8f2705036a1a9562156c76da5f025b,62469 2 62723 6 62978 9 63233 11 63489 12 63745 13 64001 14 64258 13 64514 21 64771 21 65029 20 65287 5 65295 9
51c70bb8a299943b27f8b354571272692d8f2705036a1a9562156c76da5f025b,41648 4 41903 6 42157 9 42413 9 42669 10 42925 10 43181 10 43437 10 43695 6 43951 6
51c70bb8a299943b27f8b354571272692d8f2705036a1a9562156c76da5f025b,40131 5 40386 7 40640 10 40895 12 41151 12 41406 13 41661 14 41917 14 42173 14 42429 14 42686 11 42943 10 43200 7 43457 4
51c70bb8a299943b27f8b354571272692d8f2705036a1a9562156c76da5f025b,26877 4 27132 5 27387 6 27643 6 27898 7 28153 8 28409 8 28665 8 28921 8 29178 7 29436 4 29694 1
51c70bb8a299943b27f8b354571272692d8f2705036a1a9562156c76da5f025b,24831 2 25086 3 25342 3 25599 2 25855 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,18983 6 19242 9 19502 9 19761 11 20021 11 20281 11 20541 11 20801 11 21061 10 21321 10 21582 8 21842 6 22103 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,27302 3 27561 5 27821 6 28081 6 28341 6 28601 7 28861 7 29121 7 29381 8 29641 8 29901 8 30161 8 30421 8 30681 8 30941 7 31201 7 31461 7 31721 6 31981 6 32242 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,52269 6 52529 7 52788 9 53047 12 53307 12 53567 13 53827 13 54087 14 54347 14 54607 15 54867 15 55127 14 55387 14 55647 13 55907 13 56168 12 56428 11 56688 11 56948 11 57209 11 57469 11 57728 17 57988 21 58248 21 58508 21 58767 23 59026 30 59284 16 59301 3 59308 11 59543 16 59569 10 59802 11 59828 12 60061 11 60086 14 60321 10 60346 14 60581 8 60607 13 60841 8 60867 13 61101 6 61129 10 61362 3 61392 6 61653 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,63964 2 64222 7 64482 8 64741 10 65001 10 65261 10 65521 10 65782 9 66042 9 66303 6 66563 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,78265 2 78523 5 78782 7 79041 10 79301 10 79561 11 79821 11 80081 11 80341 11 80601 10 80862 9 81123 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,3905 4 4164 7 4423 9 4683 9 4942 11 5202 11 5462 12 5722 12 5982 13 6242 13 6502 13 6762 14 7022 14 7282 15 7306 2 7542 15 7564 5 7802 16 7823 8 8063 15 8081 10 8323 28 8584 28 8845 27 9109 23 9372 20 9633 18 9893 18 10153 18 10412 18 10671 19 10931 18 11189 18 11447 19 11706 19 11964 18 12223 18 12483 17 12743 14 13003 13 13264 9 13526 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,81653 14 81912 17 82172 17 82431 18 82691 18 82950 18 83209 18 83469 16 83729 14 83988 14 84248 12 84509 9 84769 8
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,22638 3 22897 5 23156 7 23415 8 23675 8 23934 9 24194 9 24453 10 24713 10 24973 10 25232 11 25492 11 25752 11 26012 11 26272 11 26533 10 26794 7 27056 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,38778 1 39034 6 39293 8 39550 12 39809 14 40068 14 40328 14 40587 15 40846 15 41105 14 41365 13 41624 13 41883 14 42143 14 42402 15 42662 15 42922 15 43182 15 43442 15 43702 16 43963 15 44225 14 44490 10 44751 10 45011 10 45272 10 45533 10 45793 10 46053 11 46314 10 46574 10 46835 9 47096 7 47357 5 47618 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,54124 5 54364 5 54382 8 54623 7 54641 9 54884 7 54900 10 55145 8 55158 12 55406 8 55417 12 55669 18 55930 15 56190 13 56451 10 56711 9 56972 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,72316 1 72572 7 72832 8 73091 9 73350 10 73609 10 73868 11 74128 9 74387 9 74646 8 74905 7 75165 7 75424 7 75683 8 75943 8 76203 8 76463 8 76723 7 76983 7 77243 7 77503 6 77763 6 78024 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,82203 2 82458 9 82717 11 82977 12 83235 14 83494 16 83750 21 84009 22 84268 24 84527 13 84542 10 84787 9 84804 8 85047 8 85064 8 85307 6 85324 8 85567 4 85583 9 85842 10 86102 10 86361 11 86621 11 86881 10 87141 10 87401 9 87661 9 87922 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,48652 11 48910 14 49170 18 49429 20 49688 22 49948 22 50208 23 50469 22 50729 21 50990 20 51251 19 51515 13 51777 10
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,21102 4 21360 13 21619 16 21879 17 22138 18 22398 18 22658 17 22918 17 23178 15 23439 12 23700 10
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,34641 7 34899 10 35156 13 35412 18 35671 18 35929 19 36188 20 36448 19 36708 14 36967 12 37228 8 37489 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,43220 3 43478 6 43735 11 43994 12 44253 14 44512 15 44771 16 45030 17 45290 16 45550 16 45810 13 46070 11 46330 10 46593 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,65591 4 65850 6 66109 7 66367 9 66626 10 66883 12 67142 11 67401 11 67660 11 67918 12 68178 10 68437 10 68696 10 68956 9 69216 8 69476 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,13058 5 13318 6 13577 9 13837 9 14097 9 14358 9 14618 8 14879 6 15140 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,16485 5 16744 6 17004 7 17262 9 17522 10 17782 10 18042 9 18301 10 18560 10 18813 17 19073 16 19332 16 19592 16 19852 15 20112 14 20356 4 20371 14 20614 8 20630 13 20874 9 20890 9 21134 11 21148 9 21393 24 21653 23 21913 23 22173 23 22433 23 22693 23 22949 27 23206 30 23464 11 23477 19 23724 11 23738 17 23983 13 23998 13 24242 15 24258 11 24502 15 24518 8 24762 23 25022 21 25282 14 25542 12 25802 11 26063 6 26324 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,55975 4 56234 6 56491 9 56512 8 56750 11 56771 10 57008 13 57030 12 57266 15 57289 13 57526 14 57548 14 57786 14 57807 15 58046 13 58067 14 58306 14 58326 15 58566 14 58585 15 58827 13 58844 15 59092 10 59104 14 59353 10 59364 13 59613 20 59634 3 59873 10 59884 5 59895 5 60133 10 60145 1 60156 5 60393 10 60415 7 60654 8 60675 7 60914 7 60935 8 61174 6 61195 8 61433 4 61455 8 61692 4 61715 9 61949 7 61975 9 62208 8 62234 11 62467 9 62494 11 62727 9 62750 15 62986 10 63008 16 63246 9 63267 17 63506 9 63527 16 63767 7 63787 15 64028 6 64047 13 64308 6 64568 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,15151 3 15410 5 15670 6 15930 6 16189 7 16449 7 16709 8 16968 9 17228 9 17488 8 17748 7 18008 7 18269 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,2153 8 2171 6 2412 10 2429 10 2672 11 2687 13 2932 28 3191 30 3451 29 3711 29 3971 29 4232 26 4492 25 4753 9 4765 11
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,14907 9 15166 11 15425 12 15685 13 15945 13 16206 12 16466 12 16727 10 16990 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,6084 6 6339 13 6598 15 6858 16 7118 17 7377 18 7636 20 7891 25 8149 27 8408 28 8667 29 8927 9 8943 12 9187 8 9208 5 9446 9 9706 8 9967 6 10227 6 10488 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,77049 7 77308 8 77567 10 77826 11 78086 11 78346 11 78606 11 78866 11 79126 11 79386 10 79647 8 79908 6 80169 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,41959 2 42217 6 42475 9 42734 10 42993 11 43253 12 43512 13 43771 13 44031 13 44290 14 44550 13 44810 12 45070 12 45330 11 45589 11 45850 9 46110 8 46370 7 46631 5 46891 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,28186 4 28442 11 28701 12 28959 15 29218 17 29477 18 29737 19 29997 19 30257 20 30517 20 30777 21 31037 21 31297 21 31557 21 31816 21 32076 20 32336 19 32596 17 32856 16 33117 13 33378 11 33639 9
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,50295 7 50555 10 50814 16 51073 18 51333 18 51593 19 51853 19 52113 18 52373 18 52633 16 52893 14 53154 12 53414 11 53674 11 53934 10 54194 10 54454 9 54714 9 54974 9 55234 8 55495 7 55755 6 56016 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,33924 8 34183 10 34442 11 34700 14 34959 15 35218 16 35477 17 35737 17 35996 17 36255 18 36515 18 36775 16 37034 16 37294 15 37554 13 37815 11 38075 10 38335 8 38597 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,69286 5 69545 7 69804 9 70063 10 70323 10 70583 10 70843 10 71103 9 71364 6 71625 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,14949 9 15208 11 15467 13 15727 15 15986 17 16246 18 16506 19 16766 19 17026 20 17286 20 17547 19 17807 18 18068 17 18329 13 18591 8 18852 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,86709 5 86967 9 87227 10 87487 11 87747 13 88007 11 88267 10 88528 8 88788 8 89050 5 89311 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,38874 4 39132 7 39391 8 39650 10 39910 11 40169 11 40429 11 40689 11 40950 9 41211 7 41472 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,79170 4 79429 5 79689 5 79949 5 80210 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,54239 2 54496 7 54739 2 54755 9 54997 6 55014 11 55257 8 55273 12 55516 10 55532 13 55775 30 56035 29 56294 30 56554 30 56813 30 57073 29 57333 11 57347 14 57593 10 57608 12 57853 9 57870 9 58113 9 58131 7 58373 8 58392 5 58633 7 58893 6 59154 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,64096 5 64354 9 64613 10 64873 10 65133 10 65393 10 65653 10 65913 10 66173 9 66433 8 66694 7 66955 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,59936 5 60195 6 60455 7 60715 7 60975 8 61235 7 61495 7 61755 7 62016 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,47460 6 47719 8 47979 8 48239 9 48499 9 48759 9 49019 9 49280 7 49542 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,71383 2 71643 3 71903 4 72164 4 72425 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,68555 4 68814 7 69073 10 69304 9 69332 12 69564 10 69580 4 69591 13 69824 2 69827 8 69838 26 70088 37 70349 5 70355 29 70617 26 70878 16 71138 15 71398 12 71659 10 71920 7 72182 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,73470 4 73729 6 73987 9 74245 11 74504 13 74764 13 75024 13 75284 6 75291 6 75546 3 75552 5 75812 5 76070 4 76076 1 76328 6 76588 5 76849 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,37336 6 37589 13 37848 15 38107 16 38367 16 38627 16 38887 15 39147 15 39407 14 39668 9 39930 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,80489 6 80748 8 81007 10 81267 10 81527 11 81787 11 82047 11 82308 9 82571 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,84910 5 85169 7 85428 8 85687 10 85947 9 86207 9 86468 7 86729 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,32673 2 32932 4 33191 6 33431 6 33450 8 33690 9 33710 8 33949 13 33969 9 34209 15 34227 11 34468 30 34728 30 34988 30 35248 30 35509 29 35769 13 35787 11 36030 5 36038 1 36048 10 36308 10 36569 9 36830 8 37091 7 37352 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,23294 12 23552 16 23812 17 24071 18 24330 19 24590 19 24849 20 25109 20 25369 21 25629 22 25889 22 26149 23 26409 24 26670 23 26931 23 27192 10 27203 11 27465 9 27726 8 27986 8 28248 5 28510 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,61253 6 61511 10 61770 12 62030 12 62290 13 62550 12 62810 11 63070 10 63331 8
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,65675 2 65933 6 66192 8 66451 10 66711 10 66971 10 67231 9 67492 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,89073 4 89332 6 89592 8 89851 9 90114 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,76340 5 76598 7 76858 8 77118 9 77377 10 77636 12 77895 13 78155 13 78415 13 78675 13 78935 13 79196 12 79456 11 79718 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,45922 7 46181 9 46441 10 46700 11 46959 12 47218 13 47478 13 47737 13 47996 13 48256 12 48516 11 48776 10 49036 9 49297 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,40476 1 40734 4 40992 8 41244 17 41502 19 41761 21 42021 21 42281 20 42540 21 42801 19 43063 16 43329 8
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,16290 6 16550 8 16810 8 17070 9 17330 10 17590 10 17850 10 18110 10 18370 10 18630 10 18890 10 19150 10 19410 10 19670 10 19930 9 20190 8 20443 14 20702 8 20961 9 21221 9 21481 9 21742 8 22002 7 22263 5 22524 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,84930 1 85189 4 85447 8 85706 10 85966 10 86225 11 86484 12 86744 12 87003 13 87263 13 87522 14 87782 13 88042 13 88303 10 88564 8
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,59969 2 60228 5 60487 7 60747 8 61007 9 61268 8 61528 9 61789 8 62051 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,50614 4 50872 8 51132 9 51391 10 51651 11 51911 11 52171 11 52430 12 52691 11 52951 10 53211 9 53472 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,62835 15 63092 20 63352 21 63611 23 63871 23 64131 23 64390 25 64650 10 64664 11 64910 9 64925 9 65171 5 65186 7 65432 2 65447 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,10320 3 10577 10 10834 16 11093 18 11353 18 11612 20 11872 20 12132 20 12393 19 12654 18 12915 17 13176 16 13439 13 13699 13 13960 12 14220 12 14480 12 14741 10 15002 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,89356 5 89615 7 89874 9 90136 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,76879 5 77138 8 77397 9 77657 10 77916 11 78176 11 78436 12 78696 12 78956 12 79216 12 79476 12 79736 12 79996 12 80257 11 80517 11 80778 11 81039 11 81300 15 81561 16 81822 16 82083 16 82343 16 82603 17 82863 17 83123 17 83383 18 83643 18 83903 18 84164 17 84424 17 84686 14 84948 12 85209 10 85472 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,65698 2 65958 3 66217 5 66477 5 66737 5 66997 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,27748 9 28008 9 28267 11 28526 13 28785 15 29044 16 29304 16 29564 16 29824 16 30083 16 30344 13 30604 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,44131 4 44389 7 44648 9 44908 9 45167 10 45426 11 45686 10 45945 11 46204 12 46464 12 46723 12 46983 12 47243 12 47503 12 47763 12 48023 12 48283 12 48544 10 48805 9 49066 7 49326 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,33732 1 33986 8 34246 9 34505 10 34764 11 35024 11 35284 11 35544 10 35805 9 36065 9 36326 7 36587 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,67532 5 67791 7 68050 10 68310 10 68570 10 68831 9 69091 9 69352 7 69613 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,71440 5 71699 7 71958 8 72218 9 72477 10 72737 11 72996 12 73256 12 73516 12 73776 12 74037 11 74297 11 74557 11 74818 10 75078 10 75338 10 75598 10 75858 10 76118 9 76378 9 76638 8 76899 6 77161 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,53770 7 54028 10 54286 12 54543 14 54801 16 55060 16 55319 16 55578 17 55838 16 56098 10 56359 7 56620 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,44927 4 45186 6 45445 8 45705 8 45964 10 46224 14 46484 14 46744 15 47004 15 47265 13 47525 12 47784 12 48043 13 48302 13 48561 13 48820 13 49080 12 49339 13 49599 12 49859 11 50120 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,62610 4 62869 7 63128 8 63388 9 63648 9 63908 11 64168 13 64429 15 64696 8 64957 8 65217 9 65477 9 65737 9 65997 9 66256 10 66506 20 66764 22 67023 23 67282 24 67542 23 67802 23 68062 7 68073 11 68323 4 68335 8 68596 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,40508 2 40767 4 41026 7 41286 8 41546 8 41807 7 42067 7 42328 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,209 9 468 13 728 13 987 15 1248 14 1508 13 1768 12 2028 12 2288 13 2548 13 2808 14 3068 14 3328 14 3589 13 3850 12 4110 12 4371 11 4632 9 4893 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,34804 2 35063 5 35322 6 35570 19 35829 21 36089 21 36348 22 36608 21 36868 20 37127 20 37388 17 37648 15 37908 14 38169 12 38430 9 38692 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,56373 1 56632 4 56891 5 57151 5 57411 5 57671 5 57932 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,83934 5 84192 10 84452 11 84712 13 84971 15 85231 15 85491 15 85751 16 86012 15 86272 14 86532 14 86793 13 87053 12 87314 11 87575 9 87839 4 88101 5 88361 5 88621 6 88879 9 89138 12 89398 12 89658 12 89918 12 90179 10
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,12181 5 12439 8 12699 8 12958 10 13218 11 13477 16 13736 19 13996 19 14256 19 14516 19 14777 18 15038 16 15299 2 15302 12 15563 10 15823 10 16083 9 16344 7 16604 5 16865 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,25443 4 25700 10 25959 11 26219 12 26478 13 26738 13 26998 13 27258 13 27519 11 27780 8 28041 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,52489 4 52500 5 52748 7 52759 6 53007 19 53267 20 53526 21 53786 21 54045 22 54304 10 54318 8 54563 10 54583 1 54823 9 55082 9 55342 9 55602 8 55863 4 56123 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,66537 3 66796 5 67055 7 67313 10 67573 10 67832 11 68091 12 68350 12 68609 12 68868 12 69127 12 69387 11 69647 9 69906 10 70166 9 70425 10 70685 10 70944 11 71204 11 71464 11 71723 11 71984 9 72246 4
